Name,GarbageType,DetailType,Description,Url
バトミントンのラケット,粗大ごみ,小物金属,5本までを1個の粗大ごみとして出すことができます。/排出時に最長辺30cm未満のものは小物金属としてだしてください。,
バナナスタンド(金属製),小物金属,,最長辺30cm以上のものは粗大ごみとして出してください。,
バナナハンガー,小物金属,,最長辺30cm以上のものは粗大ごみとして出してください。,
バナナスタンド(金属製以外),普通ごみ,,,
バナナホルダー,普通ごみ,,,
ばね,小物金属,,,
バネ,小物金属,,,
バランスボール,普通ごみ,,空気を抜いてから出してください。,
健康バランスボール,普通ごみ,,空気を抜いてから出してください。,
トレーニングボール,普通ごみ,,空気を抜いてから出してください。,
バリカン,小物金属,,,
電気バリカン,小物金属,,,
電動バリカン,小物金属,,,
スキカル,小物金属,,,
電器バリカン,小物金属,,,
バリカンアタッチ,小物金属,,,
バリカン本体,小物金属,,,
バルコニータイル（金属製）,粗大ごみ,小物金属,最長辺30cm未満のものは小物金属として出してください。,
ベランダ用タイル,粗大ごみ,小物金属,最長辺30cm未満のものは小物金属として出してください。,
ガーデンニングタイル,粗大ごみ,小物金属,最長辺30cm未満のものは小物金属として出してください。,
ジョイントタイル,粗大ごみ,小物金属,最長辺30cm未満のものは小物金属として出してください。,
バルコニータイル（金属製以外）,粗大ごみ,普通ごみ,最長辺50cm未満のものは普通ごみとして出してください。,
バルブ,小物金属,,,
バレン,普通ごみ,,,
馬簾,普通ごみ,,,
料理のバレン,普通ごみ,,,
絆創膏,普通ごみ,,,
カットバン,普通ごみ,,,
バンドエイド,普通ごみ,,,
エレキバン,普通ごみ,,,
バンドエード,普通ごみ,,,
ばんどえいど,普通ごみ,,,
バンソーコー,普通ごみ,,,
かっとばん,普通ごみ,,,
カットばん,普通ごみ,,,
バンダナ,資源集団回収,,布類（古着・古布等）回収にご協力お願いします。（洗ってから出してください。）/資源集団回収で回収ができない場合は拠点回収（WEBで見る）を行っています。/上記での回収が難しい場合や汚れているもの、破けているもの、ぬれているものは普通ごみとして出してください。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
パーテーション,粗大ごみ,普通ごみ,最長辺50cm未満のものは普通ごみとして出してください。,
間仕切り板,粗大ごみ,普通ごみ,最長辺50cm未満のものは普通ごみとして出してください。,
パーティション,粗大ごみ,普通ごみ,最長辺50cm未満のものは普通ごみとして出してください。,
パーティーション,粗大ごみ,普通ごみ,最長辺50cm未満のものは普通ごみとして出してください。,
パイプ型電子タバコ,小物金属,,,
パイプ掃除用ブラシ,小物金属,粗大ごみ,最長辺30cm以上のものは粗大ごみとして出してください。,
パイプブラシ,小物金属,粗大ごみ,最長辺30cm以上のものは粗大ごみとして出してください。,
パイプ継手(金属製),小物金属,粗大ごみ,最長辺30cm以上のものは粗大ごみとして出してください。,
パイプ継手(プラスチック製),普通ごみ,,,
パイプハンガー,粗大ごみ,,,
パイプハンガーラック,粗大ごみ,,,
回転式ハンガー,粗大ごみ,,,
ズボンかけ,粗大ごみ,,,
回転ハンガー,粗大ごみ,,,
バーハンガー,粗大ごみ,,,
ズボンハンガー,粗大ごみ,,,
スラックスハンガー,粗大ごみ,,,
システムワードローブ,粗大ごみ,,,
シングルハンガー,粗大ごみ,,,
金属ハンガーラック,粗大ごみ,,,
パイプフード（金属製）,小物金属,,,
パイプフード（金属製以外）,普通ごみ,,,
パイロットランプ,小物金属,,,
パスタポット(金属製),小物金属,粗大ごみ,最長辺30cm以上のものは粗大ごみとして出してください。,
パスタポット(プラスチック製),普通ごみ,,,
パスタケース,普通ごみ,,,
パスタマシン,小物金属,粗大ごみ,最長辺30cm以上のものは粗大ごみとして出してください。,
パスタマシーン,小物金属,粗大ごみ,最長辺30cm以上のものは粗大ごみとして出してください。,
パスタメーカー,小物金属,粗大ごみ,最長辺30cm以上のものは粗大ごみとして出してください。,
パステル,普通ごみ,,,
パスポート,ミックスペーパー,,都道府県のパスポートセンターで所定の失効手続き(穴あけ)をしてから出してください。,
パズル（紙製）,ミックスペーパー,,,
ジグソーパズル,ミックスペーパー,,,
ジグゾーパズル,ミックスペーパー,,,
ジグソウパズル,ミックスペーパー,,,
パズルのピース,ミックスペーパー,,,
パズルピース,ミックスペーパー,,,
パズル（木製、プラスチック製）,普通ごみ,,,
木製パズル,普通ごみ,,,
パーソナルコンピューター,その他,,市では収集できません。（各パソコンメーカーのPCリサイクル受付窓口へ相談してください。）/回収するメーカーがない場合（自作パソコンなど）はパソコン3R推進協会へ相談してください。,http://www.pc3r.jp/
ブラウン管,その他,,市では収集できません。（各パソコンメーカーのPCリサイクル受付窓口へ相談してください。）/回収するメーカーがない場合（自作パソコンなど）はパソコン3R推進協会へ相談してください。,http://www.pc3r.jp/
モニター,その他,,市では収集できません。（各パソコンメーカーのPCリサイクル受付窓口へ相談してください。）/回収するメーカーがない場合（自作パソコンなど）はパソコン3R推進協会へ相談してください。,http://www.pc3r.jp/
ノートパソコン,その他,,市では収集できません。（各パソコンメーカーのPCリサイクル受付窓口へ相談してください。）/回収するメーカーがない場合（自作パソコンなど）はパソコン3R推進協会へ相談してください。,http://www.pc3r.jp/
